INDEX,AREA,X,Y,COD_MUNICIPIO,MUNICIPIO,MESO,MICRO
24320,8.571,-49.154,-20.208,3127008,Fronteira,Sudeste,Frutal
24321,131.847,-49.114,-20.201,3127008,Fronteira,Sudeste,Frutal
24322,1754.86,-49.262,-20.185,3127107,Frutal,Sudeste,Frutal
24323,19.579,-45.975,-20.209,3105103,Bambuí,Sudeste,Formiga
24324,2.017,-49.271,-20.211,3127107,Frutal,Sudeste,Frutal
24325,2.605,-49.142,-20.211,3127008,Fronteira,Sudeste,Frutal
24326,7.983,-46.196,-20.21,3105103,Bambuí,Sudeste,Formiga
24327,1.597,-49.109,-20.211,3127008,Fronteira,Sudeste,Frutal
24328,5.714,-48.941,-20.21,3127107,Frutal,Sudeste,Frutal
24329,0.252,-49.265,-20.211,3127107,Frutal,Sudeste,Frutal
24330,5.294,-49.159,-20.21,3127008,Fronteira,Sudeste,Frutal
24331,16.806,-48.935,-20.21,3127107,Frutal,Sudeste,Frutal
24332,28.99,-49.111,-20.208,3127008,Fronteira,Sudeste,Frutal
24333,5.966,-49.153,-20.211,3127008,Fronteira,Sudeste,Frutal
24334,0.756,-48.946,-20.212,3127107,Frutal,Sudeste,Frutal
24335,0.672,-49.118,-20.212,3127008,Fronteira,Sudeste,Frutal
